job_id,skills
1183,Advanced Excel
1184,MIS reporting
1184,Excel
1184,Database
1184,Executive management
1184,Management
1184,MIS Executive
1184,Reporting
1184,DBMS
1185,Outbound
1185,Sales
1185,management
1185,Brand awareness
1185,Training management
1185,Monitoring
1185,MIS Executive
1185,awareness
1186,Excel
1186,VLOOKUP
1186,HLOOKUP
1186,MIS
1187,Automation
1187,Excel
1187,Data management
1187,Manager Technology
1187,Management
1187,MS Office
1187,MIS Executive
1187,microsoft
1188,English
1188,Automation
1188,Analytics skills
1188,Pivot table
1188,Coding
1188,Tools
1188,Macros
1188,Financial services
1189,Advanced Excel
1189,Excel Report Preparation
1189,Excel
1189,MIS
1189,Report preparation
1189,Excel Reporting
1189,Reporting
1190,MIS
1190,Advanced Excel
1190,SAP
1190,SAP MI
1190,Leadership
1190,Excel
1191,Power Bi
1191,Analytics skills
1191,Dashboards
1191,Advanced Ms Excel
1191,MIS Reporting
1191,Decision Making
1191,Communication Skills
1191,Analytics skills
1192,MIS reporting
1192,Report generation
1192,Analytics skills
1192,Excel
1192,System maintenance
1192,MIS
1192,Analytics skills
1192,Management reporting
1193,Excel
1193,VLOOKUP
1193,HLOOKUP
1193,MIS
1194,Outbound
1194,Sales
1194,Senior management
1194,Brand awareness
1194,Training management
1194,Monitoring
1194,MIS Executive
1194,management
1195,Data entry Operator
1195,MIS Coordinator
1195,excel  MIS Executive
1195,data entry operation
1195,data entry
1195,data
1195,excel
1195,mis
1196,Income tax
1196,Appliances
1196,Education
1196,Analytics skills
1196,Finance Executive
1196,MS Office
1196,Consumer electronics
1196,Auditing
1197,BPO
1197,Accountancy
1197,Tally
1197,Analytics skills
1197,Back office
1197,FMCG
1197,KPO
1197,ITES
1198,Excel
1198,Data management
1198,Finance Executive
1198,Analytics skills
1198,Management
1198,Data extraction
1198,MIS Executive
1198,Data
1199,Interpersonal skills
1199,Data management
1199,Time management
1199,Analytics skills
1199,Social media
1199,Consulting
1199,HR
1199,Investment banking
1200,Analytics skills
1200,Training
1200,E-learning
1200,Data management
1200,MIS
1200,Electronics
1200,Advanced Excel
1200,Apex
1201,Report generation
1201,Computer Operator
1201,Excel
1201,Area Executive
1201,MIS
1201,VLOOKUP
1201,PHP
1201,HTTP
1202,MIS Executive
1202,mis
1203,Linux
1203,data science
1203,Pharma
1203,Artificial Intelligence
1203,Oncology
1203,Perl
1203,Molecular biology
1203,JIRA
1204,Excel
1204,MIS
1204,MS Office
1204,MIS Executive
1204,office
1204,microsoft
1205,Excel
1205,Production Executive
1205,Powerpoint
1205,MIS Executive
1205,MIS
1205,Production
1205,Executive Production
1206,mis executive
1206,MIS Preparation
1206,Countif
1206,MIS Operations
1206,Conditional Formatting
1206,Advanced Excel
1206,HLOOKUP
1206,MIS Reporting
1207,Training Executive
1207,PDF
1207,MIS
1207,Analytics skills
1207,Finance
1207,Operations
1207,Balance Sheet
1207,Terminal operations
1208,Interpersonal skills
1208,Computer Operator
1208,Area Executive
1208,Database
1208,PHP
1208,Monthly reports
1208,HTTP
1208,FMCG
1209,Tally
1209,Claims
1209,Data management
1209,Competition mapping
1209,Analytics skills
1209,PHP
1209,HTTP
1209,MIS preparation
1210,Channel Sales Executive
1210,Analytics skills
1210,Telecom
1210,Excel
1210,Production planning
1210,Senior Executive
1210,Export import
1210,Inventory control
1211,Leadership training
1211,R&D Executive
1211,Software development life cycle
1211,Manager Technology
1211,Management
1211,MIS Executive
1211,Training
1211,MIS
1212,Com
1212,Excel
1212,C
1212,VLOOKUP
1212,MS Office
1212,CRBT
1212,MIS Executive
1212,extjs
1213,Formulation development
1213,Team management
1213,MIS
1213,Forex management
1213,Troubleshooting
1213,Business applications
1213,Operations
1213,HPLC
1214,Excel
1214,Mis Executive
1214,P & L
1214,Working Capital
1214,Operations
1214,Balance Sheet
1214,mis
1214,balance
1215,Sales
1215,Office Executive
1215,Executive management
1215,FMCG
1215,Management
1215,MS Office
1215,Administration work
1215,MIS Executive
1216,Leadership training
1216,Software development life cycle
1216,Manager Technology
1216,Management
1216,MIS Executive
1216,Development Life Cycle
1216,Life cycle
1216,Software development
1217,Back Office Executive
1217,MIS
1217,Office
1217,Back office
1218,Data Mining
1218,Analytics skills
1218,data manipulation
1218,data cleaning
1218,MIS
1218,Data Management
1218,Data Visualization
1218,CRM
1219,data management
1219,excel
1219,Pivot Table
1219,mis
1219,VLOOKUP
1219,adavance excel
1219,HLOOKUP
1219,Data
1220,Analytics skills
1220,tableau
1220,data security
1220,Analytics skills
1220,Analytics skills
1220,data visualization
1220,Analytics skills
1220,Financial services
1221,search engine optimization
1221,digital marketing
1221,Analytics skills
1221,Google AdWords
1221,Engine
1221,SEO
1221,Search engine
1221,Google
1222,Analytics skills
1222,Quality standards
1222,Analytics skills
1222,Analytics skills
1222,Manager Quality Control
1222,Continuous improvement
1222,Testing
1222,Quality management
1223,Analytics skills
1223,Analytics skills
1223,Analytics skills
1223,Claims
1223,HCPCS
1223,Medical billing
1223,Coding
1223,Analytics skills
1224,Analytics skills
1224,Automation
1224,Analytics skills
1224,Primary research
1224,Analytics skills
1224,Data collection
1224,Market research
1224,Healthcare
1225,Analytics skills
1225,Communication Skills
1225,Adaptability
1225,Teamwork
1225,Football
1225,Software Solutions
1225,Fitness
1225,Analytics skills
1226,internal audit
1226,Internal Control
1226,Risk Advisory
1226,Process Audit
1226,Analytics skills
1226,Finance
1226,Advisory
1226,Hiring
1227,MS Office suite
1227,Analytics skills
1227,Due diligence
1227,Compliance
1227,management
1227,Analytics skills
1227,Anti money laundering
1227,Manager Quality Control
1228,Analytics skills
1228,Coding
1228,Information security
1228,Debugging
1228,Javascript
1228,Database administration
1228,Troubleshooting
1228,Business solutions
1229,data mining
1229,Analytics skills
1229,market research
1229,Data Research
1229,Analytics skills
1229,data management
1229,Analytics skills
1229,linkedin
1230,Communication Skills
1230,data mining
1230,Excel
1230,Data Extraction
1230,sales
1230,Extraction
1230,Data
1231,Reinsurance
1231,Claims
1231,Underwriting
1231,Risk assessment
1231,risk modeling
1231,data governance
1231,microsoft
1231,Analytics skills
1232,Supply chain
1232,Analytics skills
1232,SAP
1232,SAS
1232,Project management
1232,Back office
1232,Life sciences
1232,Forecasting
1233,Analytics skills
1233,Loans
1233,Retail
1233,Analytics skills
1233,Matrix
1233,Machine learning
1233,CRE
1233,Analytics skills
1234,SAN
1234,Analytics skills
1234,Head Business Development
1234,Networking
1234,Project management
1234,Vendor
1234,MS Office
1234,Analytics skills
1235,SIDE
1235,Diversity and Inclusion
1235,Analytics skills
1235,Finance
1236,Computer science
1236,Front office
1236,C++
1236,Financial markets
1236,Analytics skills
1236,Analytics skills
1236,Finance
1236,market data
1237,SIDE
1237,Diversity and Inclusion
1237,Analytics skills
1237,Finance
1238,Training
1238,Outbound
1238,Operations management
1238,Analytics skills
1238,Quality improvement
1238,Manager Quality Assurance
1238,Senior management
1238,Process documentation
1239,Audit
1239,Financial reporting
1239,business finance
1239,Analytics skills
1239,Big4
1239,Big 8
1239,MIS Reporting
1239,Ind As
1240,Data Management
1240,MIS
1240,Data Mining
1240,Data Visualization
1240,Analytics skills
1240,CRM
1240,Management Information System
1240,Analytics skills
1241,Service delivery
1241,Analytics skills
1241,Quality standards
1241,Analytics skills
1241,Process improvement
1241,Standard operating procedures
1241,Quality Planning
1241,Manager Quality Control
1242,Analytics skills
1242,Analytics skills
1242,Automation
1242,Analytics skills
1242,Project management
1242,Process improvement
1242,Analytics skills
1242,Business strategy
1243,excel
1243,Analytics skills
1243,python
1243,power bi
1243,KPI
1243,advanced excel
1243,Analytics skills
1243,financial planning
1244,Analytics skills
1244,Analytics skills
1244,Due diligence
1244,Financial statements
1244,Venture capital
1244,Fund administration
1244,Cash flow
1244,Life sciences
1245,Mining
1245,Process automation
1245,Reinsurance
1245,Process improvement
1245,Analytics skills
1245,risk modeling
1245,Data quality
1245,Risk management
1246,Analytics skills
1246,Microsoft word
1246,Artificial Intelligence
1246,Chatbot
1246,Microsoft excel
1246,Analytics skills
1246,Word
1246,Intelligence
1247,Supply chain
1247,Health insurance
1247,operational support
1247,Excel
1247,Renewable energy
1247,Consulting
1247,Market intelligence
1247,Support services
1248,Health insurance
1248,Analytics skills
1248,Publishing
1248,CMS
1248,Customer service
1248,Licensing
1248,Technical support
1248,SQL
1249,Spectroscopy
1249,Analytics skills
1249,Analytics skills
1249,Chemical
1249,Analytics skills
1249,Process improvement
1249,Instrumentation
1249,Manager Quality Control
1250,Analytics skills
1250,Supply
1250,Supply chain
1251,Product management
1251,Analytics skills
1251,Analytics skills
1251,Manager Quality Assurance
1251,Analytics skills
1251,Market research
1251,SQL
1251,Python
1252,Selection process
1252,Stakeholder Engagement
1252,SAN
1252,Analytics skills
1252,Head Business Development
1252,Analytics skills
1252,CRM
1252,I18n
1253,SQL
1253,Analytics skills
1253,Excel
1253,Operations
1253,Analytics skills
1253,Delivery
1253,Product Delivery
1253,Data
1254,Analytics skills
1254,SAP Implementation
1254,MS Office
1254,MIS Reporting
1254,Analytics skills
1254,MIS Preparation
1254,MIS
1254,Analytics skills
1255,Analytics skills
1255,Analytics skills
1255,Operational excellence
1255,Environmental science
1255,Data management
1255,Analytics skills
1255,Analytics skills
1255,Supply chain operations
1256,GIS
1256,Analytics skills
1256,Data Processing Executive
1256,Data management
1256,Image processing
1256,Program Executive
1256,Programming
1256,MS Office
1257,Supervisor
1257,Usage
1257,Transmission line
1257,Image processing
1257,AutoCAD
1257,Data processing
1257,Sensors
1257,Analytics skills
1258,Analytics skills
1258,hive
1258,Internet technologies
1258,Analytics skills
1258,Online marketing
1258,Hadoop
1258,Hypothesis Testing
1258,Online advertising
1259,Analytics skills
1259,PPC
1259,Analytics skills
1259,Campaign management
1259,Analytics skills
1259,Google AdWords
1259,E-commerce
1259,SEM
1260,Training
1260,Analytics skills
1260,operational support
1260,Support services
1260,Application development
1260,Technology solutions
1260,Training management
1260,Troubleshooting
1261,Training
1261,RCA
1261,Analytics skills
1261,Automation
1261,Action plan
1261,Analytics skills
1261,Analytics skills
1261,Defect management
1262,Mining
1262,SAS
1262,Analytics skills
1262,Business research
1262,Analytics skills
1262,Market research
1262,SPSS
1262,Analytics skills
1263,Analytics skills
1263,Analytics skills
1263,Analytics skills
1263,Primary research
1263,Pharma
1263,Healthcare
1263,Market research
1263,Life sciences
1264,Analytics skills
1264,Business transformation
1264,Financial reporting
1264,Project management
1264,Management consulting
1264,Actuarial
1264,Customer service
1264,Analytics skills
1265,Analytics skills
1265,Business research
1265,Analytics skills
1265,Analytics skills
1265,Data collection
1265,Market research
1265,MS Office
1265,Analytics skills
1266,Training
1266,Health insurance
1266,Career development
1266,Basic
1266,Analytics skills
1266,Usage
1266,Skill development
1266,Analytics skills
1267,Analytics skills
1267,Executive
1267,Data management
1267,Social media
1267,Data collection
1267,SEM
1267,MS Office
1267,Data mining
1268,Enterprise risk management
1268,Analytics skills
1268,Change management
1268,Financial reporting
1268,Corporate governance
1268,Reconciliation
1268,Service industry
1268,Macros
1269,Analytics skills
1269,Process mapping
1269,Senior management
1269,Process improvement
1269,Project coordination
1269,Research
1269,Risk management
1269,Individual Contributor
1270,Analytics skills
1270,Analytics skills
1270,Analytics skills
1270,Analytics skills
1270,Commerce
1270,Analytics skills
1270,HR
1270,Testing
1271,Training
1271,Analytics skills
1271,Test case execution
1271,Manager Quality Assurance
1271,Quality Assurance Professional
